Time Since Start,Pressure,Flow,Apparent Power Ext,Apparent Power Int,Active Power Ext,Active Power Int,Reactive Power Ext,Reactive Power Int,World Time
345,5.472925,0.6388383,526.624,23.08949,537.6817,11.698683,41.9533,-14.669215,13:57.2
346,5.472974,0.5407434,537.7288,23.64171,537.7833,11.694265,31.90312,-15.13112,13:58.2
347,5.472937,0.540255,537.9983,23.66443,538.0533,12.043741,31.73019,-15.098877,13:59.2
348,5.472827,0.540194,537.4624,23.6255,537.4881,11.950464,31.69564,-15.365544,14:00.2
349,5.472779,0.540194,536.9408,23.60829,536.9745,11.895814,31.77594,-15.229802,14:01.2
350,5.472669,0.540194,536.4152,23.64148,536.3304,11.996957,31.71737,-14.987357,14:02.2
351,5.472693,0.540194,535.9176,23.64797,535.9176,11.921025,31.48123,-15.211959,14:03.2
352,5.472718,0.540194,536.421,23.66115,536.3875,11.665959,31.64089,-15.266505,14:04.2
353,5.472656,0.540194,536.8193,23.60331,536.8219,11.507517,31.77783,-15.155071,14:05.2
354,5.472473,0.540194,536.3322,23.53887,536.2287,11.722357,31.47306,-15.097778,14:06.2
355,5.472571,0.540194,536.4591,23.60274,536.4317,11.977557,31.78134,-15.080369,14:07.2
356,5.472559,0.540255,536.8369,23.66958,536.8402,11.967243,31.95951,-15.209764,14:08.2
357,5.472498,0.540194,536.4275,23.64519,536.4572,11.96508,31.64949,-15.268964,14:09.2
358,5.472547,0.540194,536.1638,23.62497,536.1446,11.958583,31.63105,-15.224618,14:10.2
359,5.472644,0.540194,536.4161,23.5782,536.4238,11.69622,31.75824,-15.095886,14:11.2
360,5.472425,0.5405603,536.367,23.63067,536.3686,11.52108,31.61878,-15.092613,14:12.4
361,5.472351,0.540194,536.5341,23.62296,536.5087,11.652497,31.66437,-15.154253,14:14.1
362,5.472449,0.540194,536.7072,23.64095,536.7236,11.927013,31.59725,-15.271483,14:14.3
363,5.472388,0.540194,536.2801,23.70325,536.2068,11.969591,31.67109,-15.094155,14:15.2
364,5.472339,0.540194,535.6183,23.67891,535.6138,11.861736,31.69444,-15.169298,14:16.2
365,5.472351,0.540194,535.1738,23.61574,535.2061,11.962388,31.52898,-15.237078,14:17.2
366,5.472327,0.540194,534.7781,23.53664,534.7939,11.880676,31.42881,-15.084028,14:18.2
367,5.472217,0.540194,534.7199,23.55967,534.7168,12.045109,31.51287,-15.062409,14:19.2
368,5.472217,0.540194,534.4994,23.58398,534.477,12.02074,31.57685,-15.251446,14:20.2
369,5.472364,0.540255,534.3175,23.5682,534.2145,11.879034,31.48005,-15.17,14:21.2
370,5.47229,0.540194,534.1238,23.62543,534.1905,11.803772,31.56922,-15.159554,14:22.2
371,5.472376,0.540194,534.3288,23.6207,534.3387,11.43978,31.50451,-15.109031,14:23.2
372,5.472193,0.540194,534.0968,23.60662,534.0968,11.708401,31.42881,-15.133239,14:24.2
373,5.472168,0.540194,533.8354,23.6945,533.8634,12.048532,31.34997,-14.881214,14:25.2
374,5.472168,0.540194,534.0338,23.73328,534.0081,11.658443,31.32578,-14.730716,14:26.2
375,5.472229,0.540194,534.5501,23.72496,534.4781,11.848081,31.56515,-14.81833,14:27.2
376,5.472132,0.540194,535.0172,23.73131,534.9359,11.90971,31.55434,-14.948565,14:28.2
377,5.472144,0.540194,531.4615,23.75862,524.4899,12.045912,31.72475,-14.940513,14:29.2
378,5.47229,0.540194,371.7168,23.77844,309.9334,11.978937,32.16487,-15.075229,14:30.2
379,5.472168,0.540194,90.00244,23.74019,78.17771,11.68832,30.90491,-15.217011,14:31.2
380,5.448047,1.660807,35.23931,23.70283,16.5153,11.362421,30.11138,-15.129407,14:32.2
381,5.420081,1.462492,35.28732,23.72321,16.68649,11.326377,30.01697,-15.163135,14:33.2
382,5.435816,0.7800769,35.18236,23.81124,16.74818,11.81822,29.95009,-15.409802,14:34.2
383,5.451966,0.6587928,35.17638,23.76367,16.53722,12.055916,29.9919,-15.355807,14:35.2
384,5.460535,0.6024538,35.22033,23.72778,16.40407,11.977374,29.95744,-15.28399,14:36.2
385,5.465808,0.5849967,35.15201,23.70225,16.77385,11.88793,29.9211,-15.168934,14:37.2
386,5.46908,0.5566136,35.16339,23.68975,16.78529,12.133939,29.96892,-14.972382,14:38.2
387,5.470655,0.540194,35.1353,23.73187,16.72167,12.14106,30.00324,-15.206128,14:39.2
388,5.471778,0.540194,35.06376,23.81918,16.55339,11.728668,29.96061,-15.301825,14:40.2
389,5.472522,0.540194,35.09226,23.82809,16.72995,11.597587,29.96748,-15.278818,14:41.2
390,5.473047,0.540194,35.17955,23.80125,16.55177,11.672041,29.85006,-15.099663,14:42.2
391,5.473401,0.5408654,35.23188,23.75111,16.61397,11.431052,30.01222,-15.2154,14:43.2
392,5.458313,1.942378,35.18438,23.73134,16.61229,11.478429,29.88308,-15.344217,14:44.2
393,5.392395,3.168467,35.19569,23.78774,16.61018,11.648379,29.91284,-15.25526,14:45.2
394,5.408777,1.01526,35.2329,23.97288,16.61369,11.613191,30.05388,-15.321782,14:46.2
395,5.439319,0.7698838,35.24437,23.87643,16.59111,11.906237,29.92372,-15.39744,14:47.2
396,5.45459,0.657511,35.20245,23.74918,16.57803,11.554235,29.95682,-15.224862,14:48.2
397,5.463416,0.6014161,35.22781,23.74325,16.57653,11.690775,29.99728,-15.15092,14:49.2
398,5.468177,0.5869499,35.30256,23.72367,16.6988,11.979301,30.04349,-15.25835,14:50.2
399,5.470716,0.5547213,35.32089,23.7543,16.83473,11.879104,30.03757,-15.115915,14:51.2
400,5.472864,0.5406822,35.2992,23.80958,16.79751,11.964334,29.99523,-15.144809,14:52.2
401,5.473804,0.540194,35.28341,23.79554,16.5266,11.977457,30.03922,-15.389853,14:53.2
402,5.474402,0.540194,35.30632,23.77862,16.5158,11.696275,30.0767,-15.354739,14:54.2
403,5.474829,0.540194,35.2889,23.72146,16.59396,11.544614,30.10686,-15.031394,14:55.2
404,5.475061,0.540194,35.31454,23.73044,16.60635,11.76647,30.11226,-15.082497,14:56.2
405,5.475061,0.5403161,35.3374,23.7406,16.77787,11.858063,30.03496,-15.26688,14:57.2
406,5.474866,0.540194,35.30242,23.74782,16.70386,11.783686,30.06208,-15.323268,14:58.2
407,5.459155,1.504913,35.29388,23.76496,16.78952,11.656699,30.00912,-15.147696,14:59.2
408,5.41637,2.010682,35.29202,23.81986,16.76656,11.881039,30.05041,-15.244312,15:00.2
409,5.431812,0.8346458,35.26459,23.87307,16.71335,12.089813,29.99297,-15.3347,15:01.2
410,5.450049,0.6861382,35.18866,23.79741,16.62628,11.953609,29.94673,-15.23449,15:02.2
411,5.45774,0.637124,35.19423,23.79449,16.61351,11.890176,30.06592,-15.304313,15:03.2
412,5.465467,0.5927487,35.29564,23.81363,16.60317,11.598445,30.13334,-15.21685,15:04.2
413,5.468982,0.5867667,35.22944,23.83275,16.61602,11.833165,30.00837,-15.30737,15:05.2
414,5.471009,0.5484342,35.14491,23.8111,16.59349,11.912366,29.96009,-15.315178,15:06.2
415,5.472168,0.540194,35.19087,23.81784,16.60561,12.078501,30.03045,-15.22624,15:07.2
416,5.472986,0.540194,35.21415,23.83191,16.65614,11.874297,30.01727,-15.296042,15:08.2
417,5.473426,0.540194,35.19843,23.82142,16.75294,11.923071,29.95042,-15.222404,15:09.2
418,5.473914,0.540194,35.30458,23.80042,16.73525,11.940363,30.03793,-15.222574,15:10.2
419,5.474146,0.540194,35.36092,23.73382,16.6908,11.618389,30.09433,-15.202481,15:11.2
420,5.474195,0.540194,35.41321,23.70719,16.59057,11.586531,30.19392,-15.060714,15:12.2
421,5.427088,3.408838,35.47299,23.76214,16.63166,11.59224,30.04235,-15.231041,15:13.2
422,5.384363,1.417933,35.51253,23.87343,16.86999,11.736207,30.28009,-15.365192,15:14.2
423,5.416907,1.017152,35.49015,23.92473,16.84873,11.832638,30.33367,-15.376614,15:15.2
424,5.445911,0.7517548,35.47989,23.83008,16.56525,11.562147,30.2287,-15.353563,15:16.2
425,5.457507,0.6691082,35.44531,23.78657,16.49469,11.601144,30.29633,-15.23046,15:17.2
426,5.464282,0.6265641,35.45878,23.73968,16.73263,11.494143,30.11677,-15.07471,15:18.2
427,5.468079,0.5923824,35.51823,23.70224,16.74939,11.756026,30.25765,-15.33242,15:19.2
428,5.470618,0.5932369,35.5103,23.67606,16.69434,11.55519,30.24982,-15.336761,15:20.2
429,5.471411,0.5920773,35.49218,23.70821,16.68848,11.516299,30.19005,-15.29142,15:21.2
430,5.47207,0.5921383,35.50419,23.75168,16.85218,11.977077,30.2384,-15.238887,15:22.2
431,5.472034,0.5932979,35.52667,23.76161,16.89389,11.97156,30.22799,-15.263291,15:23.2
432,5.471802,0.5932369,35.58031,23.77509,16.76132,11.814742,30.35064,-15.09316,15:24.2
433,5.471582,0.5925655,35.62492,23.80468,16.65841,11.484439,30.17246,-15.26189,15:25.2
434,5.471399,0.593298,35.57566,23.79633,16.69464,11.622084,30.21066,-15.425442,15:26.2
435,5.471265,0.5939083,35.55848,23.75058,16.89904,11.98224,30.25565,-15.421609,15:27.2
436,5.470728,0.5968992,35.59512,23.72748,16.80525,11.506853,30.31029,-15.28575,15:28.2
437,5.470154,0.5931759,35.60802,23.71505,16.75507,11.305682,30.35239,-15.33238,15:29.2
438,5.469629,0.5932369,35.54631,23.76373,16.85185,11.650536,30.32982,-15.16896,15:30.2
439,5.469202,0.5942136,35.49664,23.81144,16.7494,12.071049,30.29661,-15.327457,15:31.2
440,5.468982,0.5936641,35.62081,23.86623,16.61679,11.946532,30.34362,-15.33238,15:32.2
441,5.468897,0.5943966,35.62601,23.86634,16.81004,11.943136,30.43487,-15.37749,15:33.2
442,5.468726,0.5936031,35.584,23.82322,16.93349,11.922075,30.46253,-15.326708,15:34.2
443,5.468591,0.5930538,35.5537,23.80145,16.81178,11.87581,30.19077,-15.248911,15:35.2
444,5.468982,0.5747422,35.57063,23.81839,17.03391,11.54554,30.14828,-15.353415,15:36.2
445,5.470655,0.5403772,35.52598,23.79388,16.77563,11.589861,30.21487,-15.36379,15:37.5
446,5.471875,0.540194,35.51519,23.76495,16.88664,12.073579,30.23295,-15.098729,15:39.2
447,5.472742,0.5486784,35.53211,23.73861,16.95869,11.943385,30.10978,-15.24752,15:39.2
448,5.473108,0.5434901,35.58269,23.72852,16.8201,11.947767,30.28774,-15.430399,15:40.2
449,5.473462,0.540194,35.66713,23.76235,16.73573,12.089712,30.35057,-15.175243,15:41.2
450,5.444629,1.676921,35.65087,23.70964,16.8628,12.08197,30.30517,-15.281272,15:42.2
451,5.409607,1.970097,34.69483,23.31976,17.15192,12.102758,30.01155,-14.871952,15:43.2
452,5.438172,0.7706157,35.70769,23.81707,16.83067,11.994441,30.48214,-15.33097,15:44.2
453,5.451868,0.6670941,35.66585,23.73501,16.79802,12.020229,30.58285,-15.19086,15:45.3
454,5.460938,0.6140512,35.65808,23.73195,16.59174,11.95672,30.29359,-15.404602,15:46.2
455,5.466882,0.5894526,35.65487,23.75447,16.83557,11.858407,30.3155,-15.344968,15:47.2
456,5.470191,0.5560032,35.66671,23.76139,16.81787,11.688413,30.32733,-15.31151,15:48.2
457,5.471717,0.540194,35.69761,23.72941,16.68135,11.730365,30.46013,-15.192326,15:49.2
458,5.472986,0.540194,35.66641,23.764,16.86313,11.880655,30.50522,-15.1635T,15:50.2
459,5.473596,0.540194,35.61752,23.71113,16.93653,11.898263,30.27022,-15.283905,15:51.2
460,5.473999,0.540194,35.6351,23.74456,16.71094,12.144264,30.37136,-15.369665,15:52.2
461,5.474707,0.540194,35.63326,23.79943,16.89344,11.963879,30.23917,-15.51055,15:53.2
462,5.474915,0.540194,59.20635,23.7401,40.97147,11.920768,30.1727,-15.336963,15:54.2
463,5.475074,0.540255,305.971,23.67465,274.1582,11.910103,29.74002,-15.179586,15:55.2
464,5.475147,0.540194,535.9496,23.62745,522.7916,11.996729,31.20679,-15.050381,15:56.2
465,5.475086,0.6388871,532.2218,23.22675,543.4224,11.804157,42.29836,-14.67459,15:57.2
466,5.475013,0.540194,542.8299,23.71652,542.9113,11.329533,32.02623,-15.287729,15:58.2
467,5.474854,0.540194,541.7007,23.75985,541.7166,11.540359,32.02527,-15.216669,15:59.2
468,5.474634,0.540194,540.9222,23.63773,541.0393,11.474465,31.79481,-15.129582,16:00.2
469,5.474427,0.540194,540.4651,23.56691,540.503,11.344276,31.62797,-15.060439,16:01.2
470,5.474341,0.540194,540.1975,23.62206,540.0295,11.97625,31.75517,-15.231T,16:02.2
471,5.474268,0.5407433,539.7806,23.71861,539.8101,12.194669,31.69381,-15.28409,16:03.2
472,5.474146,0.5407433,539.2213,23.72061,539.3143,12.076746,31.74294,-15.18909,16:04.2
473,5.474195,0.540194,538.7941,23.66699,538.8496,12.020441,31.78411,-15.212971,16:05.2
474,5.474012,0.540194,538.6812,23.63064,538.6959,11.978137,31.78751,-15.465663,16:06.2
475,5.473902,0.540194,538.2691,23.61564,538.1744,11.870622,31.56446,-15.163423,16:07.2
476,5.473816,0.540194,537.7677,23.65696,537.7719,11.958693,31.67375,-15.073068,16:08.2
477,5.473792,0.540194,537.8471,23.6124,537.8368,11.984139,31.72315,-15.210387,16:09.2
478,5.47384,0.540194,538.2041,23.57683,538.185,11.887149,31.79634,-15.047708,16:10.2
479,5.473657,0.540194,538.2882,23.60873,538.1751,11.973162,31.52989,-15.181814,16:11.2
480,5.47367,0.540194,538.2729,23.5424,538.2441,12.111504,31.56805,-15.411822,16:12.2
481,5.473584,0.540194,538.1319,23.55995,538.151,11.951838,31.82343,-15.22473,16:13.2
482,5.473499,0.540194,538.0435,23.59479,538.0362,11.552554,31.85323,-15.237575,16:14.2
483,5.473535,0.540194,538.3149,23.60745,538.2893,11.241607,31.84526,-15.139905,16:15.2
484,5.473401,0.540194,538.5081,23.62245,538.2484,11.600173,31.71785,-15.384708,16:16.2
485,5.473511,0.540194,538.0962,23.5949,538.1057,11.90218,31.61764,-15.262252,16:17.2
486,5.473474,0.540194,537.9872,23.54334,537.9871,11.482863,31.42916,-15.033211,16:18.2
487,5.473352,0.5403161,538.202,23.5802,538.2027,11.813671,31.71635,-15.187552,16:19.2
488,5.473401,0.540194,537.9903,23.63344,537.9961,12.027081,31.84265,-15.284347,16:20.2
489,5.473328,0.540194,537.8924,23.61784,537.8104,11.979487,31.7821,-15.235325,16:21.2
490,5.473181,0.5403161,537.8275,23.58627,537.7323,11.885263,31.70236,-15.1885,16:22.2
491,5.473181,0.540194,537.8679,23.6453,538.0058,11.974604,31.74441,-15.109997,16:23.2
492,5.47323,0.540194,537.9794,23.67315,538.1087,11.915306,31.67899,-15.295494,16:24.2
493,5.473169,0.5402551,538.2649,23.57655,538.3386,11.910977,31.84509,-15.30499,16:25.2
494,5.473291,0.540194,538.7547,23.59527,538.7437,12.024971,31.85804,-15.186176,16:26.2
495,5.473315,0.5408654,538.8746,23.62529,538.8893,11.551824,31.65411,-15.16877,16:27.2
496,5.473254,0.540194,538.5898,23.6477,538.6029,11.623414,31.72057,-15.181311,16:28.2
497,5.47312,0.540194,538.1651,23.72195,538.1793,12.043512,31.74492,-15.260031,16:29.2
498,5.473218,0.5405603,537.174,23.6961,537.1873,11.961023,31.47081,-15.36997,16:30.2
499,5.473169,0.540194,536.9213,23.67297,536.904,11.999048,31.77529,-15.08452,16:31.2
500,5.47334,0.540194,537.2393,23.64579,537.2458,11.843298,31.6293,-15.168709,16:32.2
501,5.473218,0.540194,537.1723,23.66769,537.1513,11.889976,31.52617,-15.183674,16:33.2
502,5.473291,0.540194,507.6883,23.67516,494.643,11.895932,32.23221,-15.208671,16:34.2
503,5.473352,0.540194,209.2354,23.70511,179.5344,11.646069,31.74886,-15.306964,16:35.2
504,5.463428,1.433193,37.66206,23.71826,18.63636,11.549114,30.30056,-15.242992,16:36.2
505,5.416456,1.889215,35.39143,23.75341,16.62869,12.165448,30.10151,-15.391162,16:37.2
506,5.428907,0.8209728,35.44035,23.83748,16.59078,12.122812,30.15768,-15.21089,16:38.2
507,5.448413,0.6922422,35.4623,23.75847,16.86975,11.998478,30.17653,-15.119773,16:39.2
508,5.456909,0.6381616,35.50048,23.73962,16.92454,11.904223,30.18437,-15.2047,16:40.2
509,5.465247,0.5929927,35.44656,23.73097,16.63116,11.96089,30.13538,-15.225994,16:41.2
510,5.469177,0.6681004,34.33762,23.26116,16.89258,12.141173,30.05633,-14.82975,16:42.2
511,5.471399,0.540194,35.39219,23.75622,16.67218,11.518479,30.16175,-15.394198,16:43.2
512,5.472595,0.540194,35.40582,23.72499,16.74558,11.689659,30.13713,-15.243772,16:44.2
513,5.473377,0.540194,35.51086,23.69251,16.78511,11.894526,30.28265,-15.295664,16:45.2
514,5.473853,0.540194,35.59139,23.68482,16.75079,12.031053,30.28914,-15.280388,16:46.2
515,5.474524,0.540194,35.47479,23.69419,16.66891,11.978186,30.20367,-15.192257,16:47.2
516,5.474793,0.540194,35.39909,23.70353,16.64333,11.946216,30.22714,-15.004089,16:48.2
517,5.40326,3.857779,35.34664,23.70271,16.60971,12.219455,29.96468,-15.174767,16:49.2
518,5.387403,1.238296,35.33467,23.76349,16.74349,12.070889,30.03671,-15.305927,16:50.2
519,5.429993,0.8524691,35.31898,23.76235,16.88828,12.014364,30.08475,-15.32309,16:51.2
520,5.446607,0.726668,35.2814,23.75133,16.71751,11.914168,29.95179,-15.178766,16:52.2
521,5.46106,0.6273576,35.36323,23.74177,16.64661,11.550116,29.96527,-15.246908,16:53.2
522,5.467493,0.5928707,35.45274,23.71863,16.72018,11.637691,30.05688,-15.32875,16:54.2
523,5.471143,0.5657084,35.45929,23.67935,16.7383,11.967959,30.1066,-15.10923,16:55.2
524,5.473047,0.6388871,34.40682,23.24978,17.04598,11.910005,29.91433,-14.76054,16:56.2
525,5.474597,0.540194,35.44324,23.77477,16.57484,11.200527,30.19132,-15.302913,16:57.2
526,5.475525,0.540194,35.5266,23.77998,16.61298,11.434469,30.19134,-15.188891,16:58.2
527,5.47583,0.540194,35.52085,23.64344,16.82503,11.903028,30.18914,-15.232547,16:59.2
528,5.457605,1.60935,35.46007,23.61677,16.92174,12.029181,30.09791,-15.309881,17:00.2
529,5.418909,1.78612,35.37342,23.72379,16.64117,11.934736,30.06575,-15.219961,17:01.2
530,5.436292,0.7981442,35.32158,23.76429,16.54921,11.882977,30.04354,-15.16186,17:02.5
531,5.452808,0.6750291,35.26109,23.72456,16.57815,11.990212,29.92565,-15.29391,17:04.1
532,5.461206,0.6327902,35.20471,23.68872,16.67685,11.850397,29.95508,-15.17404,17:04.2
533,5.467054,0.691149,34.11279,23.20825,16.90448,11.834175,29.6208,-14.561353,17:05.2
534,5.470716,0.5674785,35.06041,23.71573,16.52787,11.615427,29.80469,-15.31223,17:06.2
535,5.472449,0.540194,35.03253,23.65868,16.64063,12.046099,29.84251,-15.327577,17:07.2
536,5.473633,0.540194,34.94758,23.64605,16.56963,12.058536,29.8904,-15.102577,17:08.2
537,5.474671,0.540255,35.00411,23.6857,16.53724,11.867568,29.92312,-15.162265,17:09.2
538,5.475232,0.540194,35.04927,23.64971,16.59443,11.90406,29.92002,-15.34568,17:10.3
539,5.475635,0.540194,35.0531,23.62304,16.54028,11.997173,29.71108,-15.317999,17:11.2
540,5.475855,0.540194,35.04889,23.65858,16.52235,11.534985,29.57953,-15.124397,17:12.2
541,5.475928,0.540194,35.09882,23.70278,16.59442,11.471374,29.89928,-15.119574,17:13.2
542,5.39939,3.468352,35.13307,23.71764,16.62623,12.020696,30.02138,-15.236816,17:14.2
543,5.399964,1.228102,35.17191,23.79202,16.57807,12.015451,29.82297,-15.293835,17:15.2
544,5.432398,0.8608314,35.22018,23.78913,16.56147,12.084015,29.98434,-15.19032,17:16.2
545,5.449256,0.827168,34.22995,23.26975,16.9668,12.373657,29.88358,-14.684939,17:17.2
546,5.461487,0.6493318,35.20778,23.65295,16.89631,11.859291,29.97732,-15.26289,17:18.2
547,5.466932,0.6011109,35.26737,23.72796,16.86508,11.892779,30.09108,-15.2135,17:19.2
548,5.4703,0.5936642,35.25087,23.75724,16.596,12.04147,29.82345,-15.287367T,17:20.2
549,5.471717,0.5926266,35.21658,23.69982,16.5372,11.999237,29.7797,-15.184464,17:21.2
550,5.472754,0.5920772,35.23542,23.66212,16.54795,11.685913,30.02994,-15.2561,17:22.2
551,5.473157,0.5928097,35.25081,23.65837,16.66049,11.335535,30.11286,-15.18848,17:23.2
552,5.473193,0.5926876,35.32483,23.70141,16.71384,11.439357,30.15266,-15.20273,17:24.2
553,5.473108,0.5923214,35.34182,23.6677,16.87914,11.968368,29.96392,-15.251492,17:25.2
554,5.473035,0.5932979,35.27723,23.64058,16.70978,11.968448,30.06464,-15.25496,17:26.2
555,5.472583,0.593359,35.28963,23.64494,16.64475,12.020705,29.99722,-15.272731,17:27.2
556,5.471948,0.5937863,35.29189,23.66054,16.53561,11.997551,29.9981,-15.336749,17:28.2
557,5.471375,0.5943966,35.31033,23.67494,16.50156,11.977808,30.12352,-15.26954,17:29.2
558,5.470777,0.5929318,35.29849,23.7264,16.69801,11.555067,30.08592,-15.129032,17:30.2
559,5.470398,0.5928096,35.25134,23.72211,16.62329,11.680285,29.93473,-15.13194,17:31.2
560,5.470264,0.5935421,35.19463,23.75548,16.70662,12.02982,29.96696,-15.317771,17:32.2
561,5.470032,0.5922603,35.22828,23.73001,16.71401,11.560635,30.0266,-15.316149,17:33.2
562,5.470105,0.5951291,35.22246,23.6784,16.58192,11.443939,29.94563,-15.28496,17:34.2
563,5.470008,0.594885,35.22483,23.698,16.62244,11.755594,29.81262,-15.292213,17:35.2
564,5.469934,0.5931148,35.29928,23.7627,16.61666,11.947596,30.12985,-15.37323,17:36.2
565,5.470642,0.5582617,35.3035,23.70689,16.56394,12.120723,30.01741,-15.370724,17:37.2
566,5.471961,0.540194,35.26928,23.59554,16.56461,11.860141,30.02781,-15.16358,17:38.2
567,5.473572,0.540194,35.22883,23.58664,16.53999,11.879492,29.997,-15.144326,17:39.2
568,5.474085,0.5498993,35.24933,23.58501,16.6327,12.054679,29.95936,-15.118835,17:40.2
569,5.474463,0.540194,35.27188,23.6234,16.79407,12.003901,30.16213,-15.350242,17:41.2
570,5.474939,0.540194,35.33202,23.61566,16.86946,11.902766,30.04013,-15.268611,17:42.2
571,5.445361,1.73387,35.35066,23.66773,16.60347,12.027257,30.07152,-15.445047,17:43.2
572,5.412574,1.840383,35.34671,23.80079,16.61659,12.076778,30.02339,-15.407511,17:44.2
573,5.438318,0.7777574,35.35076,23.76497,16.53039,11.881336,30.0616,-15.206294,17:45.2
574,5.454383,0.6599525,35.32354,23.72623,16.55662,12.137926,30.25782,-15.25787,17:46.2
575,5.461646,0.6200331,35.30298,23.75854,16.59976,12.015633,30.14867,-15.27573,17:47.2
576,5.46792,0.5899408,35.33708,23.77346,16.72912,11.544338,30.04974,-15.497052,17:48.2
577,5.471094,0.5624123,35.35491,23.72634,16.671,11.493922,29.92985,-15.250061,17:49.2
578,5.47262,0.540194,35.29133,23.6689,16.71626,11.823185,29.95357,-15.244786,17:50.2
579,5.47389,0.540194,35.25767,23.66601,16.77001,12.077825,30.03609,-15.291549,17:51.2
580,5.474988,0.540194,35.28621,23.67808,16.74435,12.072322,29.97723,-15.178284,17:52.2
581,5.475477,0.540194,35.34353,23.7023,16.6356,11.952012,30.14349,-15.201092,17:53.2
582,5.475867,0.540194,35.33423,23.69394,16.74491,11.983733,30.09968,-15.311123,17:54.2
583,5.476038,0.540194,49.72207,23.59022,31.19825,11.621029,29.61627,-15.304221,17:55.2
584,5.476026,0.540194,273.2369,23.52886,277.6421,11.485909,29.28168,-15.204194,17:56.2
585,5.475989,0.540194,513.5565,23.53752,509.7313,11.815642,31.05439,-15.111703,17:57.2
586,5.475891,0.540194,540.6822,23.64678,540.5056,11.990526,31.84741,-14.862772,17:58.2
587,5.47583,0.540194,539.7389,23.70395,539.6183,11.692186,31.68034,-14.781921,17:59.2
588,5.475733,0.540194,538.1233,23.71406,537.967,11.573292,31.42898,-15.064905,18:00.2
589,5.47566,0.540194,537.0525,23.66905,537.0682,12.066952,31.42897,-15.256017,18:01.2
590,5.475586,0.540194,536.5365,23.6926,536.5409,11.555775,31.42819,-15.42409,18:02.2
591,5.47544,0.540194,536.0431,23.65049,536.0803,11.503998,31.44674,-15.181793,18:03.2
592,5.475513,0.540194,535.3435,23.63035,535.3714,12.013906,31.36509,-15.128633,18:04.2
593,5.47533,0.540194,535.002,23.63238,535.0128,12.048186,31.25659,-14.928906,18:05.2
594,5.474976,0.540194,535.1057,23.61206,535.1049,11.568277,31.37217,-15.103174,18:06.2
